ORI,year,department_name,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,source,url
NY01401,1978,"Buffalo, N.Y.",391695,3181,44,221,1721,1195,12,812.1114643,11.23322994,56.42145036,439.3724709,305.084313,NA,NA
NY01401,1979,"Buffalo, N.Y.",383915,3857,52,265,1958,1582,12,1004.649467,13.54466483,69.02569579,510.0087259,412.0703802,NA,NA
NY01401,1980,"Buffalo, N.Y.",357384,3833,61,297,1914,1561,12,1072.515837,17.06847537,83.10388825,535.558391,436.7850827,NA,NA
NY01401,1981,"Buffalo, N.Y.",359167,3341,25,229,1734,1353,10,930.2079534,6.960550385,63.75864152,482.7837747,376.7049868,NA,NA
NY01401,1982,"Buffalo, N.Y.",360493,3557,42,247,1653,1615,12,986.7043188,11.65071166,68.5172805,458.5387234,447.9976033,NA,NA
NY01401,1983,"Buffalo, N.Y.",360656,3297,43,297,1410,1547,12,914.167517,11.9227186,82.34994011,390.9542611,428.9405971,NA,NA
NY01401,1984,"Buffalo, N.Y.",352015,3316,35,278,1386,1617,12,942.0053123,9.942758121,78.97390736,393.7332216,459.3554252,NA,NA
NY01401,1985,"Buffalo, N.Y.",339890,3411,31,291,1390,1699,12,1003.559975,9.12059784,85.61593457,408.9558387,499.8676042,NA,NA
NY01401,1986,"Buffalo, N.Y.",339685,3755,35,281,1533,1906,12,1105.435919,10.30366369,82.7236999,451.3004696,561.1080854,NA,NA
NY01401,1987,"Buffalo, N.Y.",325787,3555,35,268,1552,1700,12,1091.203762,10.74321566,82.26233705,476.3848772,521.813332,NA,NA
NY01401,1988,"Buffalo, N.Y.",323714,4271,43,296,1774,2158,12,1319.37451,13.28333035,91.43873913,548.0146055,666.6378346,NA,NA
NY01401,1989,"Buffalo, N.Y.",314284,4479,37,268,1829,2345,12,1425.144137,11.77279149,85.2731924,581.9577198,746.1404335,NA,NA
NY01401,1990,"Buffalo, N.Y.",328123,5275,37,355,2172,2711,12,1607.628846,11.27625921,108.1911356,661.9468919,826.2145598,NA,NA
NY01401,1991,"Buffalo, N.Y.",329353,6042,50,319,2705,2968,12,1834.505834,15.18127966,96.85656423,821.3072296,901.1607606,NA,NA
NY01401,1992,"Buffalo, N.Y.",330466,6367,76,346,2998,2947,12,1926.673243,22.99782731,104.7006349,907.2037668,891.7710143,NA,NA
NY01401,1993,"Buffalo, N.Y.",324855,6041,76,295,2898,2772,12,1859.598898,23.39505318,90.80974589,892.0903172,853.3037817,NA,NA
NY01401,1994,"Buffalo, N.Y.",324354,6890,90,280,3269,3251,12,2124.2223,27.74746111,86.32543456,1007.849448,1002.299956,NA,NA
NY01401,1995,"Buffalo, N.Y.",312395,6333,62,261,2836,3174,12,2027.241153,19.84666848,83.54807215,907.8250292,1016.021383,NA,NA
NY01401,1996,"Buffalo, N.Y.",313238,4524,56,269,2623,1576,12,1444.269214,17.87777984,85.87719242,837.3824376,503.1318039,NA,NA
NY01401,1997,"Buffalo, N.Y.",312411,4013,46,230,2195,1542,12,1284.525833,14.72419345,73.62096725,702.6001005,493.5805717,NA,NA
NY01401,1998,"Buffalo, N.Y.",308648,3485,39,197,1736,1513,12,1129.11796,12.63575335,63.8267541,562.4530209,490.2024312,NA,NA
NY01401,1999,"Buffalo, N.Y.",301069,3243,32,176,1473,1562,12,1077.161714,10.62879274,58.45836004,489.2566156,518.8179454,NA,NA
NY01401,2000,"Buffalo, N.Y.",292648,3657,39,176,1555,1887,12,1249.624122,13.32659031,60.1405101,531.355075,644.8019464,NA,NA
NY01401,2001,"Buffalo, N.Y.",293187,3709,64,229,1600,1816,12,1265.062912,21.82907155,78.10714663,545.7267887,619.3999052,NA,NA
NY01401,2002,"Buffalo, N.Y.",295441,3757,43,185,1627,1902,12,1271.658301,14.55451342,62.61825542,550.7021707,643.7833611,NA,NA
NY01401,2003,"Buffalo, N.Y.",288187,3924,65,206,1654,1999,12,1361.615895,22.55479949,71.48136453,573.9328977,693.6468335,NA,NA
NY01401,2004,"Buffalo, N.Y.",285567,3804,51,212,1485,2056,12,1332.086691,17.85920642,74.23826983,520.0180693,719.9711451,NA,NA
NY01401,2005,"Buffalo, N.Y.",283269,3938,56,184,1667,2031,12,1390.19801,19.76919465,64.95592529,588.4865622,716.9863275,NA,NA
NY01401,2006,"Buffalo, N.Y.",280494,3957,74,174,1708,2001,12,1410.725363,26.382026,62.03341248,608.9256811,713.3842435,NA,NA
NY01401,2007,"Buffalo, N.Y.",273832,3490,54,164,1533,1739,12,1274.504075,19.72012037,59.89073593,559.8323059,635.0609133,NA,NA
NY01401,2008,"Buffalo, N.Y.",270289,3716,37,174,1539,1966,12,1374.824725,13.68905135,64.37553878,569.3905412,727.3695933,NA,NA
NY01401,2009,"Buffalo, N.Y.",268655,3920,60,141,1636,2083,12,1459.120433,22.33347602,52.48366865,608.9594461,775.3438425,NA,NA
NY01401,2010,"Buffalo, N.Y.",261310,3599,55,157,1466,1921,12,1377.29134,21.04779763,60.08189507,561.0194788,735.1421683,NA,NA
NY01401,2011,"Buffalo, N.Y.",262484,3250,36,121,1459,1634,12,1238.170708,13.71512168,46.09804788,555.8434038,622.5141342,NA,NA
NY01401,2012,"Buffalo, N.Y.",262434,3382,48,138,1388,1808,12,1288.70497,18.29031299,52.58464985,528.894884,688.9351227,NA,NA
NY01401,2013,"Buffalo, N.Y.",258789,3249,47,145,1322,1735,12,1255.462945,18.16151382,56.03020221,510.8408781,670.4303506,NA,NA
NY01401,2014,"Buffalo, N.Y.",258419,3173,60,173,1277,1663,12,1227.850893,23.21810703,66.94554193,494.1587112,643.5285331,NA,NA
NY01401,2015,"Buffalo, N.Y.",258096,2887,41,173,1033,1640,NA,1118.576034,15.88556196,67.02932242,400.2386709,635.4224785,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
NY03030,1975,New York City,7422506,132182,1645,3866,83190,43481,12,1780.827122,22.16232631,52.08483496,1120.780502,585.7994591,NA,NA
NY03030,1976,New York City,7530493,134153,1622,3400,86183,42948,12,1781.46371,21.53909445,45.14976642,1144.453623,570.321226,NA,NA
NY03030,1977,New York City,7481613,121916,1557,3899,74404,42056,12,1629.541651,20.8110203,52.1144304,994.4914285,562.1247718,NA,NA
NY03030,1978,New York City,7242886,122685,1503,3882,74029,43271,12,1693.868991,20.75139661,53.59741959,1022.092575,597.4276,NA,NA
NY03030,1979,New York City,7109420,132383,1733,3875,82572,44203,12,1862.078763,24.37610944,54.50514951,1161.444956,621.752548,NA,NA
NY03030,1980,New York City,7035348,149549,1812,3711,100550,43476,12,2125.680208,25.75565558,52.74792377,1429.211462,617.9651668,NA,NA
NY03030,1981,New York City,7070429,156946,1826,3862,107475,43783,12,2219.752154,25.8258728,54.62186241,1520.063351,619.2410673,NA,NA
NY03030,1982,New York City,7096559,143943,1668,3547,95944,42784,12,2028.349232,23.50434908,49.98197014,1351.979178,602.8837356,NA,NA
NY03030,1983,New York City,7100063,132653,1622,3662,84043,43326,12,1868.335534,22.84486771,51.57700713,1183.693722,610.2199375,NA,NA
NY03030,1984,New York City,7167121,132292,1450,3829,79541,47472,12,1845.817867,20.23127557,53.42452011,1109.804062,662.3580096,NA,NA
NY03030,1985,New York City,7183984,135152,1384,3880,79532,50356,12,1881.295949,19.26507631,54.00902897,1107.073735,700.948109,NA,NA
NY03030,1986,New York City,7179609,143251,1582,3536,80827,57306,12,1995.247931,22.03462612,49.25059289,1125.785541,798.1771709,NA,NA
NY03030,1987,New York City,7284319,148313,1672,3507,78890,64244,12,2036.058553,22.95341541,48.14451426,1083.011329,881.9492941,NA,NA
NY03030,1988,New York City,7346352,162916,1896,3412,86578,71030,12,2217.644894,25.80872792,46.4448205,1178.516902,966.8744433,NA,NA
NY03030,1989,New York City,7369454,169487,1905,3254,93377,70951,12,2299.858307,25.84994764,44.15523864,1267.081659,962.7714618,NA,NA
NY03030,1990,New York City,7322564,174542,2245,3126,100280,68891,12,2383.618634,30.65866,42.68996488,1369.465668,940.8043412,NA,NA
NY03030,1991,New York City,7350023,170390,2154,2892,98512,66832,12,2318.224038,29.30603074,39.34681565,1340.295126,909.2760662,NA,NA
NY03030,1992,New York City,7375097,159578,1995,2815,91239,63529,12,2163.741033,27.05049167,38.16898951,1237.122712,861.3988399,NA,NA
NY03030,1993,New York City,7347257,153543,1946,2818,86001,62778,12,2089.800316,26.48607501,38.35444983,1170.518467,854.4413242,NA,NA
NY03030,1994,New York City,7336224,136522,1561,2666,72540,59755,12,1860.930092,21.27797625,36.3402208,988.7920543,814.5198402,NA,NA
NY03030,1995,New York City,7319546,114023,1177,2317,59278,51251,12,1557.787874,16.0802323,31.65496876,809.8589721,700.1937005,NA,NA
NY03030,1996,New York City,7339594,98660,983,2332,49672,45673,12,1344.216042,13.39311139,31.77287463,676.7676795,622.2823769,NA,NA
NY03030,1997,New York City,7320477,92853,770,2157,44708,45218,12,1268.400953,10.51844026,29.46529304,610.7252301,617.6919892,NA,NA
NY03030,1998,New York City,7357745,85891,633,2046,39359,43853,12,1167.354944,8.603179371,27.80743285,534.9329176,596.0114138,NA,NA
NY03030,1999,New York City,7429263,78945,664,1702,36091,40488,12,1062.622228,8.93762948,22.90940568,485.795159,544.9800337,NA,NA
NY03030,2000,New York City,8008278,75692,673,1630,32558,40831,12,945.1719833,8.403804164,20.35393876,406.5543179,509.8599224,NA,NA
NY03030,2001,New York City,8023018,68173,629,1530,28202,37812,12,849.7176499,7.839942525,19.07013047,351.5136075,471.2939694,NA,NA
NY03030,2002,New York City,8084693,63839,587,1689,27229,34334,12,789.6280044,7.260634386,20.89133131,336.7969569,424.6790818,NA,NA
NY03030,2003,New York City,8098066,59448,597,1609,25989,31253,12,734.1012039,7.37213058,19.86894155,320.9284785,385.9316533,NA,NA
NY03030,2004,New York City,8101321,55688,570,1428,24373,29317,12,687.3940682,7.035889579,17.62675495,300.8521697,361.879254,NA,NA
NY03030,2005,New York City,8115690,54623,539,1412,24722,27950,12,673.0542936,6.641456241,17.39839743,304.6198167,344.3946233,NA,NA
NY03030,2006,New York City,8165001,52086,596,1071,23511,26908,12,637.9178643,7.299447973,13.11696104,287.9485257,329.5529296,NA,NA
NY03030,2007,New York City,8220196,50453,496,875,21787,27295,12,613.7688201,6.033919386,10.64451505,265.0423421,332.0480436,NA,NA
NY03030,2008,New York City,8345075,48430,523,890,22186,24831,12,580.3422977,6.267169558,10.66497305,265.8574069,297.5527482,NA,NA
NY03030,2009,New York City,8400907,46357,471,832,18597,26457,12,551.8094653,5.606537485,9.903692542,221.3689546,314.9302807,NA,NA
NY03030,2010,New York City,8175133,48489,536,1036,19608,27309,12,593.127965,6.556468256,12.6725767,239.8493089,334.0496112,NA,NA
NY03030,2011,New York City,8211875,51209,515,1092,19773,29829,12,623.5969252,6.271405739,13.29781566,240.7854479,363.2422559,NA,NA
NY03030,2012,New York City,8289415,52993,419,1162,20201,31211,12,639.2851607,5.054638958,14.01787702,243.6963284,376.5163163,NA,NA
NY03030,2013,New York City,8396126,52384,335,1112,19170,31767,12,623.9067875,3.989935358,13.24420334,228.3195845,378.3530643,NA,NA
NY03030,2014,New York City,8473938,50564,333,2190,16581,31460,12,596.7001411,3.929695969,25.84394646,195.6705371,371.2559615,NA,NA
NY03030,2015,New York City,8550861,50088,352,2244,16946,30546,NA,585.7655738,4.116544521,26.24297132,198.1788734,357.2271845,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
OHCIP00,1975,Cincinnati,433367,3578,64,261,1745,1508,12,825.6281627,14.7680834,60.22609013,402.661024,347.9729652,NA,NA
OHCIP00,1976,Cincinnati,427045,3461,56,263,1525,1617,12,810.4532309,13.11337213,61.58601553,357.1052231,378.6486202,NA,NA
OHCIP00,1977,Cincinnati,423671,3439,72,291,1625,1451,12,811.7147504,16.9943187,68.68537143,383.5523319,342.4827283,NA,NA
OHCIP00,1978,Cincinnati,405324,3303,57,287,1300,1659,12,814.9036326,14.06282382,70.80755149,320.7310695,409.3021879,NA,NA
OHCIP00,1979,Cincinnati,404661,3808,50,282,1662,1814,12,941.0345944,12.35602146,69.68796103,410.7141533,448.2764586,NA,NA
OHCIP00,1980,Cincinnati,383114,3930,48,353,1686,1843,12,1025.80433,12.52890784,92.13967644,440.077888,481.0578575,NA,NA
OHCIP00,1981,Cincinnati,383441,3892,43,289,1756,1804,12,1015.01926,11.21424157,75.37013517,457.95833,470.4765531,NA,NA
OHCIP00,1982,Cincinnati,383975,3757,52,285,1589,1831,12,978.4491178,13.54254834,74.22358226,413.8290253,476.8539618,NA,NA
OHCIP00,1983,Cincinnati,382373,3339,27,308,1401,1603,12,873.231112,7.061168022,80.5496204,366.3961629,419.2241607,NA,NA
OHCIP00,1984,Cincinnati,378800,3447,36,367,1332,1712,12,909.9788807,9.503695882,96.88489968,351.6367476,451.9535375,NA,NA
OHCIP00,1985,Cincinnati,370198,3275,45,360,1242,1628,12,884.6617216,12.15565724,97.24525794,335.4961399,439.7646665,NA,NA
OHCIP00,1986,Cincinnati,370482,3340,46,291,1216,1787,12,901.5282794,12.41625774,78.54632614,328.2210742,482.3446213,NA,NA
OHCIP00,1987,Cincinnati,371585,3167,69,344,1183,1571,12,852.2948989,18.56910263,92.57639571,318.365919,422.7834816,NA,NA
OHCIP00,1988,Cincinnati,377783,3199,47,296,1211,1645,12,846.7824121,12.44100449,78.35185808,320.5543923,435.4351572,NA,NA
OHCIP00,1989,Cincinnati,372282,3690,45,351,1428,1866,12,991.1841024,12.087611,94.28336584,383.5801892,501.2329363,NA,NA
OHCIP00,1990,Cincinnati,364040,4476,49,388,1613,2426,12,1229.535216,13.46005933,106.5816943,443.0831777,666.4102846,NA,NA
OHCIP00,1991,Cincinnati,367123,5794,54,478,2315,2947,12,1578.217655,14.70896675,130.2015946,630.5788523,802.7282409,NA,NA
OHCIP00,1992,Cincinnati,369707,5793,49,486,2294,2964,12,1566.916504,13.25373877,131.4554499,620.4913621,801.7159534,NA,NA
OHCIP00,1993,Cincinnati,366591,5621,39,449,2327,2806,12,1533.316421,10.63855905,122.4798208,634.7673565,765.4306843,NA,NA
OHCIP00,1994,Cincinnati,366953,4855,38,382,2131,2304,12,1323.057721,10.35554962,104.1005251,580.7283222,627.8733244,NA,NA
OHCIP00,1995,Cincinnati,359749,4640,50,408,2155,2027,12,1289.788158,13.89857929,113.412407,599.0287673,563.4484043,NA,NA
OHCIP00,1996,Cincinnati,360457,3921,32,315,1774,1800,12,1087.785783,8.877619244,87.38906444,492.1530169,499.3660825,NA,NA
OHCIP00,1997,Cincinnati,360875,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
OHCIP00,1998,Cincinnati,344828,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
OHCIP00,1999,Cincinnati,337815,2491,28,249,1209,1005,12,737.3858473,8.288560307,73.70898273,357.8881932,297.500111,NA,NA
OHCIP00,2000,Cincinnati,331285,2783,22,284,1404,1073,12,840.0621821,6.640807764,85.72679113,423.8042773,323.8903059,NA,NA
OHCIP00,2001,Cincinnati,331880,4007,56,323,2095,1533,12,1207.364108,16.87356876,97.3243341,631.2522599,461.9139448,NA,NA
OHCIP00,2002,Cincinnati,333273,4250,70,350,2393,1437,12,1275.230817,21.00380169,105.0190084,718.0299634,431.1780432,NA,NA
OHCIP00,2003,Cincinnati,324297,3656,72,319,2184,1081,12,1127.361647,22.20187051,98.36662072,673.4567387,333.3364169,NA,NA
OHCIP00,2004,Cincinnati,318005,3668,64,318,2409,877,12,1153.440984,20.12546973,99.9984277,757.5352589,275.7818273,NA,NA
OHCIP00,2005,Cincinnati,314292,3738,79,329,2320,1010,12,1189.33985,25.13586092,104.6797246,738.1670548,321.3572092,NA,NA
OHCIP00,2006,Cincinnati,309104,3777,90,296,2341,1050,12,1221.918836,29.11641389,95.76065014,757.3502769,339.6914954,NA,NA
OHCIP00,2007,Cincinnati,332388,3595,62,318,1962,1253,12,1081.567325,18.65289962,95.67132387,590.2740171,376.9690843,NA,NA
OHCIP00,2008,Cincinnati,332608,4214,75,276,2419,1444,12,1266.956898,22.54906677,82.98056571,727.2825669,434.1446989,NA,NA
OHCIP00,2009,Cincinnati,333568,3983,55,241,2272,1415,12,1194.059382,16.48839217,72.24913661,681.1204912,424.2013622,NA,NA
OHCIP00,2010,Cincinnati,296943,3615,68,236,2117,1194,12,1217.405361,22.90001785,79.47653253,712.931438,402.0973722,NA,NA
OHCIP00,2011,Cincinnati,297160,3076,61,190,1775,1050,12,1035.132589,20.52766187,63.93861893,597.3213084,353.3449993,NA,NA
OHCIP00,2012,Cincinnati,296204,2903,47,199,1726,931,12,980.0677911,15.86744271,67.18342764,582.7065131,314.3104077,NA,NA
OHCIP00,2013,Cincinnati,296491,2858,70,218,1612,958,12,963.9415699,23.60948562,73.52668378,543.6927259,323.1126746,NA,NA
OHCIP00,2014,Cincinnati,297671,2719,60,248,1358,1053,12,913.4245526,20.15648148,83.3134568,456.2083643,353.7462501,NA,NA
OHCIP00,2015,Cincinnati,298478,2761,66,236,1263,1196,NA,925.0263001,22.11218247,79.06780399,423.1467646,400.699549,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
OHCLP00,1975,Cleveland,659931,10403,288,491,7100,2524,12,1576.376924,43.6409261,74.40171776,1075.870053,382.4642273,NA,NA
OHCLP00,1976,Cleveland,642298,8496,236,498,5453,2309,12,1322.750499,36.74306942,77.53410411,848.9828709,359.4904546,NA,NA
OHCLP00,1977,Cleveland,638793,9421,249,508,6466,2198,12,1474.812654,38.9797634,79.52497914,1012.221486,344.0864255,NA,NA
OHCLP00,1978,Cleveland,614512,9697,213,507,6354,2623,12,1578.000104,34.66165022,82.50449137,1033.9912,426.842763,NA,NA
OHCLP00,1979,Cleveland,601381,9736,274,612,5760,3090,12,1618.940406,45.56179859,101.7657691,957.7954741,513.8173637,NA,NA
OHCLP00,1980,Cleveland,572657,11466,265,703,6802,3696,12,2002.245672,46.2755192,122.7610943,1187.796534,645.4125244,NA,NA
OHCLP00,1981,Cleveland,573145,12429,233,621,7821,3754,12,2168.561184,40.65288889,108.3495451,1364.576154,654.982596,NA,NA
OHCLP00,1982,Cleveland,573944,9386,195,628,5296,3267,12,1635.351184,33.97544011,109.4183405,922.7381069,569.2192967,NA,NA
OHCLP00,1983,Cleveland,571827,7798,148,716,4115,2819,12,1363.699161,25.88195381,125.2126954,719.6232427,492.9812688,NA,NA
OHCLP00,1984,Cleveland,556931,7332,156,733,4090,2353,12,1316.500608,28.01065123,131.6141497,734.3818175,422.4939894,NA,NA
OHCLP00,1985,Cleveland,546126,6580,131,745,3499,2205,12,1204.850163,23.9871385,136.415406,640.6946382,403.7529801,NA,NA
OHCLP00,1986,Cleveland,546544,7115,124,773,3698,2520,12,1301.816505,22.6880178,141.4341755,676.6152405,461.0790714,NA,NA
OHCLP00,1987,Cleveland,548171,6964,145,750,3541,2528,12,1270.406497,26.45159996,136.8186205,645.9663134,461.1699634,NA,NA
OHCLP00,1988,Cleveland,544515,7333,137,844,3795,2557,12,1346.703029,25.16000477,155.0003214,696.9504972,469.5922059,NA,NA
OHCLP00,1989,Cleveland,523906,7965,144,837,4045,2939,12,1520.310895,27.4858467,159.7614839,772.0850687,560.9784961,NA,NA
OHCLP00,1990,Cleveland,505616,9190,168,846,4917,3259,12,1817.584887,33.22679662,167.3206544,972.4771368,644.5602987,NA,NA
OHCLP00,1991,Cleveland,509898,9341,175,913,5132,3121,12,1831.935014,34.32058961,179.0554189,1006.475805,612.083201,NA,NA
OHCLP00,1992,Cleveland,513487,8532,157,854,4423,3098,12,1661.580527,30.57526286,166.3138502,861.3655263,603.3258875,NA,NA
OHCLP00,1993,Cleveland,505730,8310,167,834,4297,3012,12,1643.16928,33.02157278,164.9101299,849.6628636,595.5747138,NA,NA
OHCLP00,1994,Cleveland,506230,7744,132,749,3924,2939,12,1529.739446,26.0751042,147.9564625,775.141734,580.5661458,NA,NA
OHCLP00,1995,Cleveland,495074,8150,129,689,4224,3108,12,1646.218545,26.05671071,139.1711138,853.2057834,627.7849372,NA,NA
OHCLP00,1996,Cleveland,496049,7631,103,643,4062,2823,12,1538.35609,20.76407774,129.6242911,818.8707164,569.0970045,NA,NA
OHCLP00,1997,Cleveland,496624,7244,77,638,3837,2692,12,1458.648797,15.50468765,128.467412,772.616708,542.059989,NA,NA
OHCLP00,1998,Cleveland,495516,6481,81,576,3364,2460,12,1307.929512,16.34659628,116.2424624,678.88827,496.4521832,NA,NA
OHCLP00,1999,Cleveland,497903,6051,78,506,3038,2429,12,1215.296955,15.66570195,101.6262204,610.1590069,487.8460262,NA,NA
OHCLP00,2000,Cleveland,478403,6041,71,615,3084,2271,12,1262.742918,14.84104406,128.5527056,644.6447869,474.704381,NA,NA
OHCLP00,2001,Cleveland,479263,6424,77,624,3298,2425,12,1340.391393,16.06633519,130.1999111,688.1399148,505.9852315,NA,NA
OHCLP00,2002,Cleveland,481274,6364,80,619,3263,2402,12,1322.323666,16.62254765,128.6169625,677.9921625,499.0919933,NA,NA
OHCLP00,2003,Cleveland,468446,6200,73,646,3167,2314,12,1323.525017,15.58343971,137.9027679,676.0651174,493.9736917,NA,NA
OHCLP00,2004,Cleveland,462260,6007,79,536,3294,2098,12,1299.485138,17.08994938,115.9520616,712.5859906,453.8571367,NA,NA
OHCLP00,2005,Cleveland,458885,6430,110,488,3744,2088,12,1401.222529,23.97114746,106.3447269,815.8906916,455.0159626,NA,NA
OHCLP00,2006,Cleveland,452759,7030,77,455,4297,2201,12,1552.702431,17.00684028,100.4949653,949.0700351,486.1305904,NA,NA
OHCLP00,2007,Cleveland,439888,6460,90,385,4025,1960,12,1468.555632,20.45975339,87.5222784,915.0056378,445.5679628,NA,NA
OHCLP00,2008,Cleveland,433452,6154,55,428,3805,1866,12,1419.765049,12.6888329,98.7421906,877.8365309,430.4974945,NA,NA
OHCLP00,2009,Cleveland,429238,5994,83,380,3555,1976,12,1396.428089,19.33659182,88.5289746,828.2118545,460.3506679,NA,NA
OHCLP00,2010,Cleveland,396815,5529,81,344,3181,1923,12,1393.344506,20.41253481,86.69027129,801.6330028,484.6086967,NA,NA
OHCLP00,2011,Cleveland,397106,5431,74,356,3157,1844,12,1367.644911,18.63482294,89.64860768,795.0018383,464.359642,NA,NA
OHCLP00,2012,Cleveland,393781,5469,85,373,3257,1754,12,1388.843037,21.58560215,94.7227012,827.1094847,445.4252491,NA,NA
OHCLP00,2013,Cleveland,389181,5782,58,436,3496,1792,12,1485.684039,14.90309136,112.0301351,898.2966794,460.4541332,NA,NA
OHCLP00,2014,Cleveland,388655,5205,63,495,2992,1655,12,1339.234025,16.20974901,127.3623136,769.834429,425.8275334,NA,NA
OHCLP00,2015,Cleveland,388655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
OHCOP00,1975,"Columbus, Ohio",572797,3980,62,416,2402,1100,12,694.8360414,10.82407904,72.6260787,419.3457717,192.0401119,NA,NA
OHCOP00,1976,"Columbus, Ohio",595500,3287,53,328,1921,985,12,551.9731318,8.900083963,55.0797649,322.5860621,165.4072208,NA,NA
OHCOP00,1977,"Columbus, Ohio",568800,3238,69,331,1752,1086,12,569.2686357,12.13080169,58.19268636,308.0168776,190.92827,NA,NA
OHCOP00,1978,"Columbus, Ohio",578338,3353,67,309,1923,1054,12,579.7647742,11.58492093,53.42896369,332.5045216,182.246368,NA,NA
OHCOP00,1979,"Columbus, Ohio",534052,4242,69,423,2445,1305,12,794.3046745,12.92009018,79.20577022,457.8205868,244.3582273,NA,NA
OHCOP00,1980,"Columbus, Ohio",562416,5130,87,460,3224,1359,12,912.1362123,15.4689767,81.78999175,573.2411596,241.6360843,NA,NA
OHCOP00,1981,"Columbus, Ohio",562896,5263,91,396,3356,1420,12,934.9862141,16.16639663,70.35047327,596.2024957,252.2668486,NA,NA
OHCOP00,1982,"Columbus, Ohio",563680,4590,92,332,2507,1659,12,814.2917968,16.32131706,58.89866591,444.7558899,294.3159239,NA,NA
OHCOP00,1983,"Columbus, Ohio",561328,4197,74,324,2407,1392,12,747.6911895,13.18302312,57.72026338,428.8045492,247.9833538,NA,NA
OHCOP00,1984,"Columbus, Ohio",568609,4352,62,394,2298,1598,12,765.3765593,10.90380209,69.29190358,404.1441483,281.0367054,NA,NA
OHCOP00,1985,"Columbus, Ohio",565682,4392,72,406,2144,1770,12,776.4079465,12.72799912,71.77177283,379.0115294,312.8966451,NA,NA
OHCOP00,1986,"Columbus, Ohio",566115,5148,78,550,2255,2265,12,909.3558729,13.77811929,97.15340523,398.3289614,400.095387,NA,NA
OHCOP00,1987,"Columbus, Ohio",567800,5381,85,534,2864,1898,12,947.6928496,14.97005988,94.04719972,504.4029588,334.2726312,NA,NA
OHCOP00,1988,"Columbus, Ohio",588428,5802,69,594,3028,2111,12,986.0169808,11.72615851,100.9469298,514.5914199,358.7524727,NA,NA
OHCOP00,1989,"Columbus, Ohio",572341,5986,90,543,3127,2226,12,1045.879991,15.72489128,94.87351072,546.3526115,388.9289777,NA,NA
OHCOP00,1990,"Columbus, Ohio",632910,7022,89,647,3541,2745,12,1109.478441,14.06203094,102.2262249,559.4792309,433.7109542,NA,NA
OHCOP00,1991,"Columbus, Ohio",638533,7221,138,650,3747,2686,12,1130.873424,21.61203885,101.7958351,586.8138373,420.6517126,NA,NA
OHCOP00,1992,"Columbus, Ohio",643028,7029,113,684,3585,2647,12,1093.109476,17.57310724,106.3717288,557.5184906,411.6461492,NA,NA
OHCOP00,1993,"Columbus, Ohio",646933,7146,105,658,3887,2496,12,1104.596612,16.23042881,101.7106872,600.8350169,385.8204791,NA,NA
OHCOP00,1994,"Columbus, Ohio",647860,6761,100,679,3599,2383,12,1043.589664,15.43543358,104.806594,555.5212546,367.8263822,NA,NA
OHCOP00,1995,"Columbus, Ohio",638729,6624,77,636,3329,2582,12,1037.059535,12.05519086,99.57274525,521.1913034,404.240296,NA,NA
OHCOP00,1996,"Columbus, Ohio",640297,6216,89,571,3318,2238,12,970.7994884,13.89979962,89.17736613,518.1970242,349.5252984,NA,NA
OHCOP00,1997,"Columbus, Ohio",641338,5987,84,696,3104,2103,12,933.5171158,13.09761779,108.5231189,483.9881622,327.9082169,NA,NA
OHCOP00,1998,"Columbus, Ohio",661227,5401,78,668,2615,2040,12,816.8148004,11.79625151,101.0243078,395.4768937,308.5173473,NA,NA
OHCOP00,1999,"Columbus, Ohio",673401,5755,71,638,3026,2020,12,854.6170855,10.54349489,94.74295405,449.3607821,299.9698545,NA,NA
OHCOP00,2000,"Columbus, Ohio",711470,5998,67,578,3098,2255,12,843.0432766,9.417122296,81.24024906,435.4364906,316.9494146,NA,NA
OHCOP00,2001,"Columbus, Ohio",712748,6396,81,602,3364,2349,12,897.3718621,11.36446542,84.46182943,471.9760701,329.5694972,NA,NA
OHCOP00,2002,"Columbus, Ohio",715739,6499,81,673,3503,2242,12,908.0125577,11.31697448,94.02868923,489.4242175,313.2426765,NA,NA
OHCOP00,2003,"Columbus, Ohio",726151,6215,109,615,3332,2159,12,855.8825919,15.01065205,84.69312856,458.8577307,297.3210806,NA,NA
OHCOP00,2004,"Columbus, Ohio",729911,5939,78,598,3358,1905,12,813.6608436,10.68623435,81.92779668,460.056089,260.9907235,NA,NA
